"","previous_cancellations","stays_in_weekend_nights","hotel.City.Hotel","hotel.Resort.Hotel","market_segment.Aviation","market_segment.Complementary","market_segment.Corporate","market_segment.Direct","market_segment.Groups","market_segment.Offline.TA.TO","market_segment.Online.TA","deposit_type.No.Deposit","deposit_type.Non.Refund","deposit_type.Refundable","arrival_date_day_of_month","meal.BB","meal.FB","meal.HB","meal.SC","meal.Undefined","days_in_waiting_list","adults","booking_changes","adr","total_of_special_requests","is_repeated_guest","customer_type.Contract","customer_type.Group","customer_type.Transient","customer_type.Transient.Party","arrival_date_week_number","arrival_date_year","arrival_date_month.April","arrival_date_month.August","arrival_date_month.December","arrival_date_month.February","arrival_date_month.January","arrival_date_month.July","arrival_date_month.June","arrival_date_month.March","arrival_date_month.May","arrival_date_month.November","arrival_date_month.October","arrival_date_month.September","children","distribution_channel.Corporate","distribution_channel.Direct","distribution_channel.GDS","distribution_channel.TA.TO","distribution_channel.Undefined","stays_in_week_nights","company.company","company.nocompany","reserved_room_type.A","reserved_room_type.B","reserved_room_type.C","reserved_room_type.D","reserved_room_type.E","reserved_room_type.F","reserved_room_type.G","reserved_room_type.H","lead_time","required_car_parking_spaces","agent.agent","agent.noagent","previous_bookings_not_canceled","assigned_room_type.A","assigned_room_type.B","assigned_room_type.C","assigned_room_type.D","assigned_room_type.E","assigned_room_type.F","assigned_room_type.G","assigned_room_type.H","assigned_room_type.I","assigned_room_type.K","continent.Africa","continent.Americas","continent.Asia","continent.Europe","continent.Oceania","roomtype_diff","market_segment.Undefined","reserved_room_type.L","reserved_room_type.P","assigned_room_type.L","assigned_room_type.P","case_holdoutprob"
"67",0,1,0,1,0,0,0,0,1,0,0,1,0,0,16,1,0,0,0,0,0,1,0,172,0,0,0,0,0,1,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"68",0,1,0,1,0,0,0,0,0,0,1,1,0,0,17,1,0,0,0,0,0,2,0,183,0,0,0,0,0,1,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"69",0,0,0,1,0,0,0,0,0,0,1,1,0,0,18,0,0,1,0,0,0,2,0,213,1,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,56,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"70",0,0,0,1,0,0,0,0,0,0,1,1,0,0,18,1,0,0,0,0,0,2,0,236,2,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"71",0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,0,0,1,0,0,0,2,0,186.25,0,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"72",0,0,0,1,0,0,0,1,0,0,0,1,0,0,20,1,0,0,0,0,0,1,1,200,0,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"not_canceled"
"73",0,0,0,1,0,0,0,0,0,0,1,1,0,0,21,1,0,0,0,0,0,2,0,134,1,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"74",0,0,0,1,0,0,0,0,0,0,1,1,0,0,21,1,0,0,0,0,0,2,0,163.35,1,0,0,0,1,0,34,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"75",0,2,0,1,0,0,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0,2,0,134,0,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"76",0,1,0,1,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,172,2,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"77",0,1,0,1,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,1,1,150.83,1,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"78",0,0,0,1,0,0,0,1,0,0,0,1,0,0,26,1,0,0,0,0,0,2,0,193,0,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"79",0,0,0,1,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,2,1,134,1,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"80",0,1,0,1,0,0,0,1,0,0,0,1,0,0,28,0,0,1,0,0,0,2,1,184,0,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"81",0,1,0,1,0,0,0,1,0,0,0,1,0,0,28,1,0,0,0,0,0,2,0,127.67,1,0,0,0,0,1,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"82",0,2,0,1,0,0,0,1,0,0,0,1,0,0,28,1,0,0,0,0,0,2,0,166.5,1,0,0,0,1,0,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,106,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"83",0,2,0,1,0,0,0,1,0,0,0,1,0,0,29,0,0,1,0,0,0,2,1,142.5,1,0,0,0,0,1,35,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"84",0,2,0,1,0,0,0,0,0,0,1,1,0,0,30,0,0,1,0,0,0,2,0,161.29,0,0,0,0,1,0,36,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"85",0,4,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,2,0,62.48,1,0,1,0,0,0,36,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,1,0,0,0,1,0,0,0,0,327,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"86",0,2,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,2,0,98,2,0,0,0,1,0,36,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"not_canceled"
"87",0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,2,0,108,1,0,0,0,1,0,37,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"88",0,1,0,1,0,0,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,2,0,87.05,1,0,0,0,1,0,37,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,114,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"89",0,2,0,1,0,0,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,2,0,93.21,0,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,104,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"90",0,2,0,1,0,0,0,0,0,1,0,1,0,0,16,1,0,0,0,0,0,2,0,71.2,1,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"91",0,1,0,1,0,0,0,1,0,0,0,1,0,0,17,1,0,0,0,0,0,1,1,65,0,0,0,0,0,1,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"92",0,2,0,1,0,0,0,0,0,0,1,1,0,0,17,1,0,0,0,0,0,2,0,89,2,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"93",0,1,0,1,0,0,0,1,0,0,0,1,0,0,17,1,0,0,0,0,0,1,0,74,0,0,0,0,0,1,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"94",0,2,0,1,0,0,0,0,0,1,0,1,0,0,17,1,0,0,0,0,0,2,0,59.2,0,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"95",0,1,0,1,0,0,0,0,0,1,0,1,0,0,19,0,0,1,0,0,0,1,0,59,0,0,0,0,0,1,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"96",0,2,0,1,0,0,0,0,0,1,0,1,0,0,19,1,0,0,0,0,0,2,0,69.83,0,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"97",0,2,0,1,0,0,0,0,0,0,1,1,0,0,19,1,0,0,0,0,0,2,0,65.1,0,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"98",0,2,0,1,0,0,0,0,0,1,0,1,0,0,19,1,0,0,0,0,0,3,1,96.26,1,0,0,0,1,0,38,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"99",0,2,0,1,0,0,0,0,0,1,0,1,0,0,21,1,0,0,0,0,0,2,0,79.5,1,0,0,0,1,0,39,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,96,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"not_canceled"
"100",0,2,0,1,0,0,0,1,0,0,0,1,0,0,25,1,0,0,0,0,0,2,0,89,1,0,0,0,1,0,39,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"101",0,2,0,1,0,0,0,1,0,0,0,1,0,0,26,1,0,0,0,0,0,2,0,116,1,0,0,0,1,0,39,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"102",0,4,0,1,0,0,0,0,0,0,1,1,0,0,27,0,0,1,0,0,0,2,1,93.2,0,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"103",0,1,0,1,0,0,0,0,0,1,0,1,0,0,28,1,0,0,0,0,0,2,0,74.6,1,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,77,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"104",0,3,0,1,0,0,0,0,0,0,1,1,0,0,28,1,0,0,0,0,0,2,0,76.5,2,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,72,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"105",0,0,0,1,0,0,0,0,0,1,0,1,0,0,30,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"106",0,2,0,1,0,0,0,0,0,0,1,1,0,0,30,1,0,0,0,0,0,2,0,79.83,1,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,142,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"107",0,4,0,1,0,0,0,0,0,1,0,1,0,0,30,1,0,0,0,0,0,1,0,54.4,0,0,1,0,0,0,40,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,1,1,0,0,0,0,0,0,0,41,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"108",0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,2,1,55.43,0,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"109",0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,2,0,44.5,0,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"110",0,2,0,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,2,0,83.05,2,0,0,0,1,0,40,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,1,0,51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"111",0,1,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,2,0,92.6,0,0,0,0,1,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"112",0,4,0,1,0,0,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,2,0,44.5,0,0,0,0,1,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,1,1,0,0,0,0,0,0,0,170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"is_canceled"
"113",0,1,0,1,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,2,0,54.5,0,0,1,0,0,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"114",0,2,0,1,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,2,0,54.72,0,0,0,0,1,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"115",0,0,0,1,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,2,1,71,2,0,1,0,0,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,77,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"116",0,0,0,1,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,0,0,1,0,58,0,0,0,0,1,0,41,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"117",0,2,0,1,0,0,0,0,0,0,1,1,0,0,11,1,0,0,0,0,0,1,0,42.3,0,0,0,0,1,0,42,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"118",0,2,0,1,0,0,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,2,0,79,0,0,0,0,0,1,42,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,283,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"119",0,3,0,1,0,0,0,0,0,1,0,1,0,0,12,1,0,0,0,0,0,2,1,74.28,0,0,0,0,1,0,42,2015,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"120",0,1,0,1,0,0,1,0,0,0,0,1,0,0,19,1,0,0,0,0,0,1,0,37,0,0,0,0,1,0,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"121",0,1,0,1,0,0,0,0,0,1,0,1,0,0,19,1,0,0,0,0,0,1,0,39,0,0,0,0,1,0,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"122",0,1,0,1,0,0,0,0,1,0,0,1,0,0,19,0,0,1,0,0,47,2,0,76.8,0,0,0,0,0,1,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"123",0,4,0,1,0,0,0,0,0,1,0,1,0,0,23,1,0,0,0,0,0,2,0,52.51,0,0,0,0,1,0,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,0,0,0,0,1,0,0,0,72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"124",0,0,0,1,0,0,0,0,1,0,0,0,1,0,24,1,0,0,0,0,0,2,0,47,0,0,0,0,1,0,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,148,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"125",0,0,0,1,0,0,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,2,0,67,3,0,0,0,1,0,43,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"not_canceled"
"126",0,3,0,1,0,0,0,0,0,0,1,1,0,0,25,1,0,0,0,0,0,2,0,75,0,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"127",0,0,0,1,0,0,0,0,0,0,1,1,0,0,27,1,0,0,0,0,0,2,0,49.2,1,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"128",0,0,0,1,0,0,0,0,0,0,1,1,0,0,29,1,0,0,0,0,0,1,0,35.1,1,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"not_canceled"
"129",0,0,0,1,0,0,0,1,0,0,0,1,0,0,30,1,0,0,0,0,0,2,0,72,1,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"130",0,0,0,1,0,0,0,0,1,0,0,0,1,0,31,1,0,0,0,0,0,2,0,36,0,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,155,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"is_canceled"
"131",0,0,0,1,0,0,0,0,1,0,0,1,0,0,31,1,0,0,0,0,0,2,0,36,0,0,0,0,1,0,44,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"132",0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,1,0,22.5,0,0,0,0,0,1,45,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"133",0,2,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,3,0,48.9,1,0,0,0,1,0,45,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"134",0,3,0,1,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,6,40,0,0,0,0,1,0,45,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"135",0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,1,1,44.1,1,0,0,0,1,0,45,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
"136",0,2,0,1,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,3,42.55,0,0,0,0,0,1,45,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"not_canceled"
